partner_iso,period,val_phones_m,val_phones_usd,mass_phones_kg,val_parts_m,val_parts_usd,mass_parts_kg,partner_id,period_id,post,treated,treat_post,log_parts_to_phones,parts_share
MEX,202504,0.3838,383790.0,438.945,49.3858,49385752.0,0.0,6,28,1,0,0,4.857296628888206,0.9922884652478622
MEX,202505,0.3422,342211.0,391.39,47.0427,47042667.0,0.0,6,29,1,0,0,4.923415617426399,0.9927782901304002
MEX,202506,0.332,331976.0,379.684,44.3709,44370947.0,0.0,6,30,1,0,0,4.895204159226409,0.9925731887640399
MEX,202507,0.2314,231358.0,264.607,52.6248,52624773.0,0.0,6,31,1,0,0,5.426794955742825,0.9956220840696077
MEX,202508,0.3379,337900.0,334.792,54.9044,54904406.0,0.0,6,32,1,0,0,5.090598776285371,0.9938833104342144
MEX,202509,0.1731,173087.0,171.495,54.2648,54264812.0,0.0,6,33,1,0,0,5.74776158307428,0.9968202300235681
MEX,202510,0.0262,26179.0,25.938,54.6448,54644756.0,0.0,6,34,1,0,0,7.642849927349835,0.9995207696950851
MEX,202511,0.9547,954700.0,945.92,48.6945,48694469.0,0.0,6,35,1,0,0,3.931924211343935,0.9807710899672099
MEX,202512,0.0094,9443.0,9.356,46.5501,46550148.0,0.0,6,36,1,0,0,8.50757474165466,0.9997981077975494
MYS,202301,0.2112,211185.0,235.185,22.0457,22045669.0,0.0,7,1,0,0,0,4.648067298687834,0.9905108078842965
MYS,202302,0.8621,862142.0,960.119,22.9122,22912173.0,0.0,7,2,0,0,0,3.2800535255566743,0.9637381542253609
MYS,202303,1.2023,1202287.0,1338.919,28.2659,28265931.0,0.0,7,3,0,0,0,3.1574197421216863,0.9592000868733075
MYS,202304,0.955,954965.0,1063.49,19.5385,19538468.0,0.0,7,4,0,0,0,3.0184308165604063,0.9533998584917169
MYS,202305,0.2257,225669.0,251.315,22.7389,22738943.0,0.0,7,5,0,0,0,4.61262570939986,0.9901718296856902
MYS,202306,0.0022,2234.0,2.488,14.6722,14672214.0,0.0,7,6,0,0,0,8.80525246544583,0.9998500790492286
MYS,202307,0.4842,484226.0,480.064,16.1657,16165673.0,0.0,7,7,0,0,0,3.5081489481513524,0.9709187442567222
MYS,202308,0.8125,812524.0,805.541,24.7871,24787088.0,0.0,7,8,0,0,0,3.4179627213280432,0.9682612228316068
MYS,202309,0.9728,972798.0,964.437,20.91,20909973.0,0.0,7,9,0,0,0,3.0678042812107766,0.9555449942420532
MYS,202310,1.1006,1100554.0,1091.095,16.2935,16293511.0,0.0,7,10,0,0,0,2.6949107696319614,0.9367256713483307
MYS,202311,0.7282,728237.0,721.978,16.1633,16163309.0,0.0,7,11,0,0,0,3.0999227834069463,0.9568895598377882
MYS,202312,0.4938,493821.0,490.314,26.3083,26308288.0,0.0,7,12,0,0,0,3.9755091808205436,0.9815760705317866
MYS,202401,1.0057,1005697.0,998.555,15.9392,15939157.0,0.0,7,13,0,0,0,2.7630976674285295,0.9406488087861243
MYS,202402,3.6241,3624118.0,3598.382,13.0089,13008928.0,0.0,7,14,0,0,0,1.2780277569849292,0.7821138700174353
MYS,202403,3.853,3853016.0,3825.655,18.7144,18714351.0,0.0,7,15,0,0,0,1.5804412153534,0.8292669957549385
MYS,202404,1.0721,1072060.0,1064.447,18.3616,18361639.0,0.0,7,16,0,0,0,2.8406421854847967,0.9448329448329449
MYS,202405,10.919,10919043.0,10841.504,17.0978,17097809.0,0.0,7,17,0,0,0,0.448445409229164,0.6102695525541818
MYS,202406,9.4547,9454666.0,9387.526,14.9521,14952140.0,0.0,7,18,0,0,0,0.45833978583613105,0.6126202533720111
MYS,202407,7.0299,7029852.0,8040.115,20.2458,20245809.0,0.0,7,19,0,0,0,1.057774883662916,0.7422650931048516
MYS,202408,6.1939,6193915.0,7084.045,21.7923,21792339.0,0.0,7,20,0,0,0,1.2579917596276022,0.778680206673289
MYS,202409,9.9116,9911590.0,11335.988,27.2482,27248182.0,0.0,7,21,0,0,0,1.0112816754942004,0.7332709002739519
MYS,202410,11.8159,11815916.0,13513.985,21.223,21223028.0,0.0,7,22,0,0,0,0.5856394171611179,0.642364001222801
MYS,202411,13.7233,13723331.0,15695.516,19.9814,19981368.0,0.0,7,23,0,0,0,0.3757067226780524,0.5928372007464834
MYS,202412,16.4032,16403177.0,18760.483,28.7257,28725670.0,0.0,7,24,0,0,0,0.5603157547068757,0.636525596679733
MYS,202501,16.692,16691994.0,19090.806,21.9972,21997210.0,0.0,7,25,0,0,0,0.27598560980187603,0.5685617691758941
MYS,202502,3.5593,3559321.0,4070.832,17.5058,17505757.0,0.0,7,26,0,0,0,1.5929683582741825,0.8310333205159245
MYS,202503,6.8836,6883589.0,7872.832,16.9878,16987847.0,0.0,7,27,0,0,0,0.9033536684568565,0.7116381946597183
MYS,202504,5.3388,5338838.0,6106.084,15.7813,15781257.0,0.0,7,28,1,0,0,1.0838247861695864,0.7472171059796118
MYS,202505,7.8821,7882127.0,9014.87,17.5625,17562515.0,0.0,7,29,1,0,0,0.8011715812663888,0.6902250379255322
MYS,202506,7.607,7606977.0,8700.178,14.1673,14167348.0,0.0,7,30,1,0,0,0.6218676161301719,0.6506431894481108
MYS,202507,7.7302,7730219.0,8841.132,10.2442,10244192.0,0.0,7,31,1,0,0,0.28157695628443913,0.5699327933060352
MYS,202508,11.1153,11115323.0,11013.099,12.4303,12430318.0,0.0,7,32,1,0,0,0.1118145027830223,0.5279245379179125
MYS,202509,7.1264,7126446.0,7060.907,12.8009,12800923.0,0.0,7,33,1,0,0,0.5857092828728521,0.6423800514871557
MYS,202510,9.3169,9316896.0,9231.212,14.3733,14373259.0,0.0,7,34,1,0,0,0.4335423634783771,0.6067192341136841
MYS,202511,5.2772,5277172.0,5228.64,17.124,17124043.0,0.0,7,35,1,0,0,1.1770853342552152,0.7644233344642251
MYS,202512,7.061,7060971.0,6996.034,14.876,14876036.0,0.0,7,36,1,0,0,0.7451624915286139,0.6781237179194968
PHL,202306,0.0358,35839.0,39.912,2.348,2347985.0,0.0,8,6,0,0,0,4.183371287541332,0.9849819615739576
PHL,202307,0.0528,52762.0,52.309,1.166,1166028.0,0.0,8,7,0,0,0,3.0948231761982217,0.9566787003610109
PHL,202308,0.046,46029.0,45.633,1.4501,1450058.0,0.0,8,8,0,0,0,3.4507464020647545,0.9692533921529309
PHL,202309,0.0809,80931.0,80.235,0.9503,950327.0,0.0,8,9,0,0,0,2.4635639001528236,0.9215477114041892
PHL,202310,0.0844,84446.0,83.72,0.555,554974.0,0.0,8,10,0,0,0,1.883400712144523,0.8680012511729747
PHL,202311,0.0553,55348.0,54.872,1.03,1029997.0,0.0,8,11,0,0,0,2.9245411726953923,0.9490463466322676
PHL,202312,0.0672,67201.0,66.724,0.7423,742255.0,0.0,8,12,0,0,0,2.4020802265943972,0.9169857936998147
PHL,202401,0.0602,60192.0,59.765,0.5505,550501.0,0.0,8,13,0,0,0,2.2131546038479595,0.901424594727362
PHL,202402,0.4246,424626.0,421.611,1.1015,1101541.0,0.0,8,14,0,0,0,0.9532806169732421,0.7217744577681672
PHL,202403,0.6491,649139.0,644.529,1.9398,1939815.0,0.0,8,15,0,0,0,1.0947533659200195,0.7492757541813125
PHL,202404,0.0642,64233.0,63.777,7.4448,7444824.0,0.0,8,16,0,0,0,4.753267870394469,0.991450259688374
PHL,202405,0.4071,407115.0,404.224,0.456,456025.0,0.0,8,17,0,0,0,0.11343395400545295,0.5283281195689955
PHL,202406,0.1178,117762.0,116.926,1.3732,1373241.0,0.0,8,18,0,0,0,2.4559107903660506,0.9209926224010732
PHL,202407,0.0609,60880.0,69.629,0.2216,221607.0,0.0,8,19,0,0,0,1.2916407801572773,0.784424778761062
PHL,202408,0.0704,70404.0,80.522,0.6188,618836.0,0.0,8,20,0,0,0,2.173588855534914,0.897852582704585
PHL,202409,0.0427,42673.0,48.806,0.4748,474794.0,0.0,8,21,0,0,0,2.408694742500934,0.9174879227053141
PHL,202410,0.06,60037.0,68.665,0.7006,700615.0,0.0,8,22,0,0,0,2.4575925485412857,0.9211149092821458
PHL,202411,0.0259,25871.0,29.589,1.0493,1049273.0,0.0,8,23,0,0,0,3.7016355854583733,0.9759114583333333
PHL,202412,0.0117,11737.0,13.424,0.7966,796625.0,0.0,8,24,0,0,0,4.220763828943833,0.9855251762959297
PHL,202501,0.02,20000.0,22.874,1.2704,1270417.0,0.0,8,25,0,0,0,4.1513548169388805,0.9845009299442034
PHL,202502,0.063,62990.0,72.042,0.4635,463463.0,0.0,8,26,0,0,0,1.9956716586143772,0.8803418803418804
PHL,202503,0.0302,30203.0,34.543,1.6073,1607341.0,0.0,8,27,0,0,0,3.9744691071942713,0.9815572519083969
PHL,202504,0.0427,42683.0,48.817,0.7225,722518.0,0.0,8,28,1,0,0,2.8285184997520085,0.9441975953998955
PHL,202505,0.0998,99759.0,114.095,0.7636,763580.0,0.0,8,29,1,0,0,2.034875908534174,0.8844104702339588
PHL,202506,0.0614,61447.0,70.278,0.7851,785104.0,0.0,8,30,1,0,0,2.548401263051113,0.9274660366213822
PHL,202507,0.1682,168168.0,192.335,0.9478,947801.0,0.0,8,31,1,0,0,1.7289897619946404,0.8492831541218638
PHL,202508,0.0787,78665.0,77.942,0.6538,653764.0,0.0,8,32,1,0,0,2.1171583388667528,0.8925597269624573
PHL,202509,0.1904,190380.0,188.629,1.5368,1536797.0,0.0,8,33,1,0,0,2.088330489097082,0.8897637795275591
PHL,202510,0.2584,258424.0,256.047,0.718,718026.0,0.0,8,34,1,0,0,1.0219607971397773,0.7353543629659975
PHL,202511,0.0652,65200.0,64.6,0.3649,364937.0,0.0,8,35,1,0,0,1.7221638745097947,0.8484073471285748
PHL,202512,0.5049,504925.0,500.281,0.6785,678463.0,0.0,8,36,1,0,0,0.2955240894100538,0.5733479803954706
THA,202301,0.2106,210578.0,234.509,18.5572,18557194.0,0.0,9,1,0,0,0,4.478652533190524,0.988778652798943
THA,202302,0.637,637040.0,709.435,17.3878,17387838.0,0.0,9,2,0,0,0,3.3067544342849535,0.9646598020505082
THA,202303,0.1556,155601.0,173.284,24.867,24866967.0,0.0,9,3,0,0,0,5.074008290515344,0.9937816214142415
THA,202304,0.0393,39343.0,43.814,19.1206,19120620.0,0.0,9,4,0,0,0,6.187297047990949,0.9979488410691079
THA,202305,0.0761,76100.0,84.748,13.2874,13287357.0,0.0,9,5,0,0,0,5.162523231884065,0.9943053840685449
THA,202306,0.1838,183802.0,204.69,16.0879,16087905.0,0.0,9,6,0,0,0,4.4719745056985545,0.9887043148533957
THA,202307,3.045,3044952.0,3018.783,14.9261,14926101.0,0.0,9,7,0,0,0,1.5896104572435041,0.8305612900712811
THA,202308,0.004,3953.0,3.919,14.2902,14290179.0,0.0,9,8,0,0,0,8.181034905507342,0.9997201662212646
THA,202309,0.622,621975.0,616.63,19.8879,19887878.0,0.0,9,9,0,0,0,3.4649266928409888,0.9696731822193185
THA,202310,0.7397,739689.0,733.332,15.0216,15021558.0,0.0,9,10,0,0,0,3.0109997456847792,0.9530685920577617
THA,202311,0.1772,177150.0,175.628,18.1674,18167428.0,0.0,9,11,0,0,0,4.630105019969998,0.9903404816676298
THA,202312,0.0442,44203.0,43.889,15.5441,15544129.0,0.0,9,12,0,0,0,5.862711635303419,0.9971645400717205
THA,202401,0.3283,328253.0,325.922,15.282,15281951.0,0.0,9,13,0,0,0,3.840503119699965,0.9789690140484167
THA,202402,0.413,412971.0,410.038,14.5375,14537498.0,0.0,9,14,0,0,0,3.5610392038658873,0.9723755058359252
THA,202403,0.0454,45398.0,45.076,20.0106,20010590.0,0.0,9,15,0,0,0,6.088505307088432,0.9977363382528919
THA,202404,0.4462,446230.0,443.061,23.0013,23001332.0,0.0,9,16,0,0,0,3.942538733054692,0.9809702526921846
THA,202405,0.4824,482385.0,478.959,15.8566,15856639.0,0.0,9,17,0,0,0,3.492567451005943,0.9704755492992229
THA,202406,0.4707,470660.0,467.318,16.5263,16526295.0,0.0,9,18,0,0,0,3.5584873819023843,0.9723068776842971
THA,202407,0.0385,38497.0,44.029,15.1403,15140307.0,0.0,9,19,0,0,0,5.974457100560831,0.9974635676074525
THA,202408,0.0673,67332.0,77.008,13.2141,13214089.0,0.0,9,20,0,0,0,5.279879483641708,0.9949327631123225
THA,202409,0.084,84041.0,96.119,14.1541,14154118.0,0.0,9,21,0,0,0,5.1269428149080545,0.9941003364212921
THA,202410,0.1146,114606.0,131.076,16.4244,16424368.0,0.0,9,22,0,0,0,4.965075508724582,0.9930709232722655
THA,202411,0.4246,424615.0,485.637,15.6843,15684343.0,0.0,9,23,0,0,0,3.6092679417336604,0.9736418998193545
THA,202412,0.3067,306743.0,350.825,21.8704,21870387.0,0.0,9,24,0,0,0,4.267019332278183,0.9861704190358523
THA,202501,0.2682,268184.0,306.725,14.655,14655043.0,0.0,9,25,0,0,0,4.000803882297415,0.9820279832743647
THA,202502,0.3481,348142.0,398.174,20.3567,20356680.0,0.0,9,26,0,0,0,4.06867558019554,0.9831874734361115
THA,202503,0.3153,315280.0,360.589,20.6656,20665638.0,0.0,9,27,0,0,0,4.1827011945728865,0.9849720460037462
THA,202504,0.2202,220151.0,251.789,22.1463,22146310.0,0.0,9,28,1,0,0,4.610889494342095,0.9901549191871774
THA,202505,0.1513,151347.0,173.097,23.4517,23451697.0,0.0,9,29,1,0,0,5.043433645122013,0.9935897979070457
THA,202506,0.1559,155866.0,178.266,20.703,20702968.0,0.0,9,30,1,0,0,4.888819120224981,0.9925259721270058
THA,202507,0.3073,307281.0,351.44,23.7197,23719673.0,0.0,9,31,1,0,0,4.346236736340436,0.9872102218337703
THA,202510,0.1976,197638.0,195.82,12.3307,12330712.0,0.0,9,34,1,0,0,4.133602581333715,0.9842277084680284
THA,202511,0.0711,71062.0,70.408,13.2559,13255938.0,0.0,9,35,1,0,0,5.228110678514978,0.994664965858783
THA,202512,0.1187,118701.0,117.609,10.926,10926001.0,0.0,9,36,1,0,0,4.522301247340041,0.9892527637690476
TWN,202301,0.1053,105344.0,117.316,21.0835,21083490.0,0.0,10,1,0,0,0,5.299432603888822,0.9950303934153892
TWN,202302,0.065,65003.0,72.39,18.1148,18114818.0,0.0,10,2,0,0,0,5.630097292798483,0.9964246031309475
TWN,202303,0.1013,101256.0,112.763,18.2584,18258430.0,0.0,10,3,0,0,0,5.19429411583503,0.9944824806505553
TWN,202304,0.0663,66271.0,73.802,15.3831,15383148.0,0.0,10,4,0,0,0,5.446834886025377,0.9957085712066488
TWN,202305,0.0892,89185.0,99.32,27.1948,27194785.0,0.0,10,5,0,0,0,5.719900017950986,0.9967306846503444
TWN,202306,0.5137,513669.0,572.044,19.3586,19358635.0,0.0,10,6,0,0,0,3.629252606692972,0.9741499474142399
TWN,202307,0.0932,93182.0,92.381,24.1255,24125478.0,0.0,10,7,0,0,0,5.556276929689474,0.9961517339906767
TWN,202308,0.0714,71434.0,70.82,50.6616,50661589.0,0.0,10,8,0,0,0,6.564625636814432,0.9985926320146651
TWN,202309,0.0854,85384.0,84.65,32.326,32325992.0,0.0,10,9,0,0,0,5.936281038175229,0.9973651246166473
TWN,202310,0.0491,49126.0,48.704,43.5616,43561599.0,0.0,10,10,0,0,0,6.788072272517679,0.998874129514087
TWN,202311,0.0582,58212.0,57.712,40.2643,40264270.0,0.0,10,11,0,0,0,6.539335144515604,0.9985566371132742
TWN,202312,0.2511,251085.0,249.302,50.9259,50925876.0,0.0,10,12,0,0,0,5.312275647823902,0.9950934990327686
TWN,202401,0.0611,61119.0,60.685,35.0285,35028510.0,0.0,10,13,0,0,0,6.3514054286575385,0.9982587433313573
TWN,202402,0.0146,14568.0,14.465,38.8141,38814129.0,0.0,10,14,0,0,0,7.885517332944393,0.9996239894717052
TWN,202403,0.0211,21096.0,20.946,39.3859,39385859.0,0.0,10,15,0,0,0,7.5318901227336585,0.9994645621336311
TWN,202404,0.0515,51491.0,51.125,46.105,46105017.0,0.0,10,16,0,0,0,6.797094875303551,0.9988842308233944
TWN,202405,0.0867,86692.0,86.076,34.4781,34478064.0,0.0,10,17,0,0,0,5.985625735064477,0.9974916678239133
TWN,202406,0.0836,83615.0,83.021,56.2714,56271356.0,0.0,10,18,0,0,0,6.5118981720698175,0.9985165468902494
TWN,202407,0.1015,101541.0,116.133,54.4652,54465190.0,0.0,10,19,0,0,0,6.285258446110951,0.9981398911790524
TWN,202408,0.0815,81485.0,93.195,16.492,16492043.0,0.0,10,20,0,0,0,5.310027673579974,0.9950825112378195
TWN,202409,0.0979,97950.0,112.026,12.3743,12374254.0,0.0,10,21,0,0,0,4.839430470643964,0.9921505428072033
TWN,202410,0.0432,43208.0,49.417,10.8681,10868124.0,0.0,10,22,0,0,0,5.527746676578833,0.9960408017376481
TWN,202411,0.1415,141483.0,161.816,10.2588,10258769.0,0.0,10,23,0,0,0,4.283591435736896,0.9863946232320221
TWN,202412,0.544,544029.0,622.212,14.3683,14368294.0,0.0,10,24,0,0,0,3.273830423200799,0.9635200472093506
TWN,202501,0.1321,132117.0,151.104,11.6454,11645387.0,0.0,10,25,0,0,0,4.479107319706457,0.9887836977287201
TWN,202502,0.2014,201440.0,230.389,9.853,9853036.0,0.0,10,26,0,0,0,3.8902382760380125,0.9799689688096754
TWN,202503,0.0793,79272.0,90.664,10.0832,10083219.0,0.0,10,27,0,0,0,4.845387822922153,0.9921968019680197
TWN,202504,0.2015,201459.0,230.411,7.9342,7934169.0,0.0,10,28,1,0,0,3.6731484273355393,0.975232616738572
TWN,202505,0.254,253968.0,290.466,6.9124,6912436.0,0.0,10,29,1,0,0,3.3037379121613,0.9645568207189106
TWN,202506,1.2306,1230644.0,1407.5,8.8985,8898484.0,0.0,10,30,1,0,0,1.9783808678836505,0.8785084558351679
TWN,202507,0.957,957018.0,1094.551,10.4619,10461917.0,0.0,10,31,1,0,0,2.3916919740300853,0.9161915771221395
TWN,202508,1.4103,1410329.0,1397.359,9.4994,9499354.0,0.0,10,32,1,0,0,1.907426191001157,0.8707297175907679
TWN,202509,1.2919,1291879.0,1279.998,10.5291,10529104.0,0.0,10,33,1,0,0,2.0980288494235193,0.8907114457321715
TWN,202510,1.3291,1329143.0,1316.919,8.861,8860990.0,0.0,10,34,1,0,0,1.8971576036200153,0.8695694841071235
TWN,202511,2.993,2993008.0,2965.482,10.1511,10151123.0,0.0,10,35,1,0,0,1.2213058451293917,0.7722932722666443
TWN,202512,1.9561,1956051.0,1938.062,12.283,12282966.0,0.0,10,36,1,0,0,1.8372634975067808,0.8626247445414388
VNM,202301,865.0274,865027354.0,963331.874,20.9129,20912876.0,0.0,11,1,0,1,0,-3.722394989284558,0.023605315166270235
VNM,202302,1055.0379,1055037882.0,1174935.816,28.0923,28092291.0,0.0,11,2,0,1,0,-3.625836451998849,0.0259362170863669
VNM,202303,588.4266,588426554.0,655297.26,53.8051,53805115.0,0.0,11,3,0,1,0,-2.3920839368334468,0.0837783310914114
VNM,202304,941.6308,941630807.0,1048640.792,24.992,24992004.0,0.0,11,4,0,1,0,-3.629057492034196,0.025854966383991772
VNM,202305,552.972,552972011.0,615813.548,20.1246,20124587.0,0.0,11,5,0,1,0,-3.3133644199983494,0.03511554596554927
VNM,202306,519.3719,519371897.0,578395.007,25.4342,25434189.0,0.0,11,6,0,1,0,-3.0165254718220504,0.046684866413940665
VNM,202307,885.512,885512048.0,877901.625,18.8504,18850397.0,0.0,11,7,0,1,0,-3.849631874968764,0.02084385640092954
VNM,202308,818.0911,818091057.0,811060.075,20.2859,20285946.0,0.0,11,8,0,1,0,-3.697047636161194,0.024196632302651434
VNM,202309,633.6233,633623282.0,628177.686,22.8125,22812517.0,0.0,11,9,0,1,0,-3.3241459824712583,0.03475206562469628
VNM,202310,586.9427,586942673.0,581898.267,16.2127,16212654.0,0.0,11,10,0,1,0,-3.589132314345118,0.026879805768132065
VNM,202311,397.3752,397375152.0,393959.961,22.2902,22290246.0,0.0,11,11,0,1,0,-2.8807338025427742,0.05311421908977962
VNM,202312,139.9662,139966176.0,138972.238,23.9666,23966605.0,0.0,11,12,0,1,0,-1.7647397704754522,0.146197710281286
VNM,202401,202.9871,202987132.0,201545.666,20.733,20732965.0,0.0,11,13,0,1,0,-2.2814157964472073,0.0926738366378345
VNM,202402,135.7393,135739294.0,134775.373,23.5664,23566368.0,0.0,11,14,0,1,0,-1.750914165591537,0.14793193212797784
VNM,202403,192.518,192518013.0,191150.891,56.0408,56040768.0,0.0,11,15,0,1,0,-1.2341096589654863,0.22546294880728424
VNM,202404,217.1693,217169300.0,215627.122,55.2558,55255825.0,0.0,11,16,0,1,0,-1.3687039214229757,0.20282932813459553
VNM,202405,185.3265,185326524.0,184010.47,62.8255,62825512.0,0.0,11,17,0,1,0,-1.0817580923859547,0.2531734582030368
VNM,202406,203.978,203977966.0,202529.463,84.1479,84147931.0,0.0,11,18,0,1,0,-0.8854361800027694,0.2920525367556336
VNM,202407,170.2165,170216500.0,194678.374,46.7573,46757322.0,0.0,11,19,0,1,0,-1.292100762934075,0.2154974471572144
VNM,202408,201.1541,201154113.0,230062.042,54.118,54117998.0,0.0,11,20,0,1,0,-1.312904433282243,0.21200123319391348
VNM,202409,186.9972,186997179.0,213870.61,75.74,75739991.0,0.0,11,21,0,1,0,-0.9037872210068054,0.2882728445001317
VNM,202410,176.4588,176458827.0,201817.788,55.8058,55805751.0,0.0,11,22,0,1,0,-1.1512096147248794,0.24026821134171975
VNM,202411,174.8771,174877054.0,200008.698,53.3501,53350109.0,0.0,11,23,0,1,0,-1.1872075893308471,0.23375872814458573
VNM,202412,131.6749,131674919.0,150597.968,42.9686,42968648.0,0.0,11,24,0,1,0,-1.119866389537799,0.24603606776089576
VNM,202501,381.4181,381418138.0,436231.874,73.3795,73379469.0,0.0,11,25,0,1,0,-1.6482515437204288,0.16134539848055485
VNM,202502,704.9822,704982189.0,806295.43,63.639,63638964.0,0.0,11,26,0,1,0,-2.404946064308253,0.08279631110877504
VNM,202503,459.4597,459459697.0,525488.814,94.8135,94813470.0,0.0,11,27,0,1,0,-1.5781394297377747,0.1710591455621524
VNM,202504,433.7038,433703783.0,496031.508,230.0349,230034902.0,0.0,11,28,1,1,1,-0.6341307760774474,0.3465744878217889
VNM,202505,553.353,553352980.0,632875.534,186.0455,186045534.0,0.0,11,29,1,1,1,-1.0900048667659186,0.251617361950288
VNM,202506,416.843,416842981.0,476747.634,45.9117,45911692.0,0.0,11,30,1,1,1,-2.205989665559075,0.09921390317591589
VNM,202507,600.3693,600369346.0,686648.638,61.1386,61138642.0,0.0,11,31,1,1,1,-2.2844015479394657,0.09242308368501721
VNM,202508,671.6404,671640433.0,665463.597,57.3854,57385384.0,0.0,11,32,1,1,1,-2.4599331626772325,0.07871518401680708
VNM,202509,534.8136,534813625.0,529895.136,59.0261,59026059.0,0.0,11,33,1,1,1,-2.203938556002725,0.09939736262159636
VNM,202510,489.6266,489626589.0,485123.669,71.6921,71692129.0,0.0,11,34,1,1,1,-1.9212624995635013,0.12772084735463116
VNM,202511,319.0724,319072377.0,316137.983,50.5207,50520693.0,0.0,11,35,1,1,1,-1.8430348829961876,0.1366927575217178
VNM,202512,325.4396,325439580.0,322446.629,57.8048,57804830.0,0.0,11,36,1,1,1,-1.7281050665412412,0.15083012302332402
